,Unnamed: 0,Rewards,Agent
0,0,100,AlegAATr
1,1,100,AlegAATr
2,2,100,AlegAATr
3,3,100,AlegAATr
4,4,100,AlegAATr
5,5,100,AlegAATr
6,6,100,AlegAATr
7,7,100,AlegAATr
8,8,100,AlegAATr
9,9,100,AlegAATr
10,10,100,AlegAATr
11,11,100,AlegAATr
12,12,100,AlegAATr
13,13,100,AlegAATr
14,14,100,AlegAATr
15,15,100,AlegAATr
16,16,100,AlegAATr
17,17,100,AlegAATr
18,18,100,AlegAATr
19,19,100,AlegAATr
20,20,100,AlegAATr
21,21,100,AlegAATr
22,22,100,AlegAATr
23,23,100,AlegAATr
24,24,100,AlegAATr
25,25,100,AlegAATr
26,26,100,AlegAATr
27,27,100,AlegAATr
28,28,100,AlegAATr
29,29,100,AlegAATr
30,30,100,AlegAATr
31,31,100,AlegAATr
32,32,100,AlegAATr
33,33,100,AlegAATr
34,34,100,AlegAATr
35,35,100,AlegAATr
36,36,100,AlegAATr
37,37,100,AlegAATr
38,38,100,AlegAATr
39,39,100,AlegAATr
40,40,100,AlegAATr
41,41,100,AlegAATr
42,42,100,AlegAATr
43,43,100,AlegAATr
44,44,100,AlegAATr
45,45,100,AlegAATr
46,46,100,AlegAATr
47,47,100,AlegAATr
48,48,100,AlegAATr
49,49,100,AlegAATr
50,50,100,AlegAATr
51,51,100,AlegAATr
52,52,100,AlegAATr
53,53,100,AlegAATr
54,54,100,AlegAATr
55,55,100,AlegAATr
56,56,100,AlegAATr
57,57,100,AlegAATr
58,58,100,AlegAATr
59,59,100,AlegAATr
60,60,100,AlegAATr
61,61,100,AlegAATr
62,62,100,AlegAATr
63,63,100,AlegAATr
64,64,100,AlegAATr
65,65,100,AlegAATr
66,66,100,AlegAATr
67,67,100,AlegAATr
68,68,100,AlegAATr
69,69,100,AlegAATr
70,70,100,AlegAATr
71,71,100,AlegAATr
72,72,100,AlegAATr
73,73,100,AlegAATr
74,74,100,AlegAATr
75,75,100,AlegAATr
76,76,100,AlegAATr
77,77,100,AlegAATr
78,78,100,AlegAATr
79,79,100,AlegAATr
80,80,100,AlegAATr
81,81,100,AlegAATr
82,82,100,AlegAATr
83,83,100,AlegAATr
84,84,100,AlegAATr
85,85,100,AlegAATr
86,86,100,AlegAATr
87,87,100,AlegAATr
88,88,100,AlegAATr
89,89,100,AlegAATr
90,90,100,AlegAATr
91,91,100,AlegAATr
92,92,100,AlegAATr
93,93,100,AlegAATr
94,94,100,AlegAATr
95,95,100,AlegAATr
96,96,100,AlegAATr
97,97,100,AlegAATr
98,98,100,AlegAATr
99,99,100,AlegAATr
100,0,100,AlegAAATr
101,1,100,AlegAAATr
102,2,100,AlegAAATr
103,3,100,AlegAAATr
104,4,100,AlegAAATr
105,5,100,AlegAAATr
106,6,100,AlegAAATr
107,7,100,AlegAAATr
108,8,100,AlegAAATr
109,9,100,AlegAAATr
110,10,100,AlegAAATr
111,11,100,AlegAAATr
112,12,100,AlegAAATr
113,13,100,AlegAAATr
114,14,100,AlegAAATr
115,15,100,AlegAAATr
116,16,100,AlegAAATr
117,17,100,AlegAAATr
118,18,100,AlegAAATr
119,19,100,AlegAAATr
120,20,100,AlegAAATr
121,21,100,AlegAAATr
122,22,100,AlegAAATr
123,23,100,AlegAAATr
124,24,100,AlegAAATr
125,25,100,AlegAAATr
126,26,100,AlegAAATr
127,27,100,AlegAAATr
128,28,100,AlegAAATr
129,29,100,AlegAAATr
130,30,100,AlegAAATr
131,31,100,AlegAAATr
132,32,100,AlegAAATr
133,33,100,AlegAAATr
134,34,100,AlegAAATr
135,35,100,AlegAAATr
136,36,100,AlegAAATr
137,37,100,AlegAAATr
138,38,100,AlegAAATr
139,39,100,AlegAAATr
140,40,100,AlegAAATr
141,41,100,AlegAAATr
142,42,100,AlegAAATr
143,43,100,AlegAAATr
144,44,100,AlegAAATr
145,45,100,AlegAAATr
146,46,100,AlegAAATr
147,47,100,AlegAAATr
148,48,100,AlegAAATr
149,49,100,AlegAAATr
150,50,100,AlegAAATr
151,51,100,AlegAAATr
152,52,100,AlegAAATr
153,53,100,AlegAAATr
154,54,100,AlegAAATr
155,55,100,AlegAAATr
156,56,100,AlegAAATr
157,57,100,AlegAAATr
158,58,100,AlegAAATr
159,59,100,AlegAAATr
160,60,100,AlegAAATr
161,61,100,AlegAAATr
162,62,100,AlegAAATr
163,63,100,AlegAAATr
164,64,100,AlegAAATr
165,65,100,AlegAAATr
166,66,100,AlegAAATr
167,67,100,AlegAAATr
168,68,100,AlegAAATr
169,69,100,AlegAAATr
170,70,100,AlegAAATr
171,71,100,AlegAAATr
172,72,100,AlegAAATr
173,73,100,AlegAAATr
174,74,100,AlegAAATr
175,75,100,AlegAAATr
176,76,100,AlegAAATr
177,77,100,AlegAAATr
178,78,100,AlegAAATr
179,79,100,AlegAAATr
180,80,100,AlegAAATr
181,81,100,AlegAAATr
182,82,100,AlegAAATr
183,83,100,AlegAAATr
184,84,100,AlegAAATr
185,85,100,AlegAAATr
186,86,100,AlegAAATr
187,87,100,AlegAAATr
188,88,100,AlegAAATr
189,89,100,AlegAAATr
190,90,100,AlegAAATr
191,91,100,AlegAAATr
192,92,100,AlegAAATr
193,93,100,AlegAAATr
194,94,100,AlegAAATr
195,95,100,AlegAAATr
196,96,100,AlegAAATr
197,97,100,AlegAAATr
198,98,100,AlegAAATr
199,99,100,AlegAAATr
200,0,100,AlegAAATTr
201,1,100,AlegAAATTr
202,2,100,AlegAAATTr
203,3,100,AlegAAATTr
204,4,100,AlegAAATTr
205,5,100,AlegAAATTr
206,6,100,AlegAAATTr
207,7,100,AlegAAATTr
208,8,100,AlegAAATTr
209,9,100,AlegAAATTr
210,10,100,AlegAAATTr
211,11,100,AlegAAATTr
212,12,100,AlegAAATTr
213,13,100,AlegAAATTr
214,14,100,AlegAAATTr
215,15,100,AlegAAATTr
216,16,100,AlegAAATTr
217,17,100,AlegAAATTr
218,18,100,AlegAAATTr
219,19,100,AlegAAATTr
220,20,100,AlegAAATTr
221,21,100,AlegAAATTr
222,22,100,AlegAAATTr
223,23,100,AlegAAATTr
224,24,100,AlegAAATTr
225,25,100,AlegAAATTr
226,26,100,AlegAAATTr
227,27,100,AlegAAATTr
228,28,100,AlegAAATTr
229,29,100,AlegAAATTr
230,30,100,AlegAAATTr
231,31,100,AlegAAATTr
232,32,100,AlegAAATTr
233,33,100,AlegAAATTr
234,34,100,AlegAAATTr
235,35,100,AlegAAATTr
236,36,100,AlegAAATTr
237,37,100,AlegAAATTr
238,38,100,AlegAAATTr
239,39,100,AlegAAATTr
240,40,100,AlegAAATTr
241,41,100,AlegAAATTr
242,42,100,AlegAAATTr
243,43,100,AlegAAATTr
244,44,100,AlegAAATTr
245,45,100,AlegAAATTr
246,46,100,AlegAAATTr
247,47,100,AlegAAATTr
248,48,100,AlegAAATTr
249,49,100,AlegAAATTr
250,50,100,AlegAAATTr
251,51,100,AlegAAATTr
252,52,100,AlegAAATTr
253,53,100,AlegAAATTr
254,54,100,AlegAAATTr
255,55,100,AlegAAATTr
256,56,100,AlegAAATTr
257,57,100,AlegAAATTr
258,58,100,AlegAAATTr
259,59,100,AlegAAATTr
260,60,100,AlegAAATTr
261,61,100,AlegAAATTr
262,62,100,AlegAAATTr
263,63,100,AlegAAATTr
264,64,100,AlegAAATTr
265,65,100,AlegAAATTr
266,66,100,AlegAAATTr
267,67,100,AlegAAATTr
268,68,100,AlegAAATTr
269,69,100,AlegAAATTr
270,70,100,AlegAAATTr
271,71,100,AlegAAATTr
272,72,100,AlegAAATTr
273,73,100,AlegAAATTr
274,74,100,AlegAAATTr
275,75,100,AlegAAATTr
276,76,100,AlegAAATTr
277,77,100,AlegAAATTr
278,78,100,AlegAAATTr
279,79,100,AlegAAATTr
280,80,100,AlegAAATTr
281,81,100,AlegAAATTr
282,82,100,AlegAAATTr
283,83,100,AlegAAATTr
284,84,100,AlegAAATTr
285,85,100,AlegAAATTr
286,86,100,AlegAAATTr
287,87,100,AlegAAATTr
288,88,100,AlegAAATTr
289,89,100,AlegAAATTr
290,90,100,AlegAAATTr
291,91,100,AlegAAATTr
292,92,100,AlegAAATTr
293,93,100,AlegAAATTr
294,94,100,AlegAAATTr
295,95,100,AlegAAATTr
296,96,100,AlegAAATTr
297,97,100,AlegAAATTr
298,98,100,AlegAAATTr
299,99,100,AlegAAATTr
300,0,68,SMAlegAATr
301,1,68,SMAlegAATr
302,2,70,SMAlegAATr
303,3,70,SMAlegAATr
304,4,58,SMAlegAATr
305,5,58,SMAlegAATr
306,6,68,SMAlegAATr
307,7,68,SMAlegAATr
308,8,64,SMAlegAATr
309,9,64,SMAlegAATr
310,10,54,SMAlegAATr
311,11,54,SMAlegAATr
312,12,58,SMAlegAATr
313,13,58,SMAlegAATr
314,14,54,SMAlegAATr
315,15,54,SMAlegAATr
316,16,56,SMAlegAATr
317,17,56,SMAlegAATr
318,18,66,SMAlegAATr
319,19,66,SMAlegAATr
320,20,56,SMAlegAATr
321,21,56,SMAlegAATr
322,22,68,SMAlegAATr
323,23,68,SMAlegAATr
324,24,60,SMAlegAATr
325,25,60,SMAlegAATr
326,26,62,SMAlegAATr
327,27,62,SMAlegAATr
328,28,60,SMAlegAATr
329,29,60,SMAlegAATr
330,30,62,SMAlegAATr
331,31,62,SMAlegAATr
332,32,66,SMAlegAATr
333,33,66,SMAlegAATr
334,34,76,SMAlegAATr
335,35,76,SMAlegAATr
336,36,62,SMAlegAATr
337,37,62,SMAlegAATr
338,38,58,SMAlegAATr
339,39,58,SMAlegAATr
340,40,62,SMAlegAATr
341,41,62,SMAlegAATr
342,42,58,SMAlegAATr
343,43,58,SMAlegAATr
344,44,60,SMAlegAATr
345,45,60,SMAlegAATr
346,46,60,SMAlegAATr
347,47,60,SMAlegAATr
348,48,74,SMAlegAATr
349,49,74,SMAlegAATr
350,50,60,SMAlegAATr
351,51,60,SMAlegAATr
352,52,50,SMAlegAATr
353,53,50,SMAlegAATr
354,54,64,SMAlegAATr
355,55,64,SMAlegAATr
356,56,80,SMAlegAATr
357,57,80,SMAlegAATr
358,58,64,SMAlegAATr
359,59,64,SMAlegAATr
360,60,68,SMAlegAATr
361,61,68,SMAlegAATr
362,62,66,SMAlegAATr
363,63,66,SMAlegAATr
364,64,68,SMAlegAATr
365,65,68,SMAlegAATr
366,66,64,SMAlegAATr
367,67,64,SMAlegAATr
368,68,64,SMAlegAATr
369,69,64,SMAlegAATr
370,70,66,SMAlegAATr
371,71,66,SMAlegAATr
372,72,64,SMAlegAATr
373,73,64,SMAlegAATr
374,74,60,SMAlegAATr
375,75,60,SMAlegAATr
376,76,60,SMAlegAATr
377,77,60,SMAlegAATr
378,78,64,SMAlegAATr
379,79,64,SMAlegAATr
380,80,72,SMAlegAATr
381,81,72,SMAlegAATr
382,82,74,SMAlegAATr
383,83,74,SMAlegAATr
384,84,68,SMAlegAATr
385,85,68,SMAlegAATr
386,86,64,SMAlegAATr
387,87,64,SMAlegAATr
388,88,64,SMAlegAATr
389,89,64,SMAlegAATr
390,90,66,SMAlegAATr
391,91,66,SMAlegAATr
392,92,62,SMAlegAATr
393,93,62,SMAlegAATr
394,94,64,SMAlegAATr
395,95,64,SMAlegAATr
396,96,58,SMAlegAATr
397,97,58,SMAlegAATr
398,98,74,SMAlegAATr
399,99,74,SMAlegAATr
